Id,Artist,Album,Title,Image,Url
14,Joe and Charlie,Joe and Charlie Speaker Tapes,We Agnostics - Part 1,joe-and-charlie.jpg,https://media.silkworth.net/mp3/joecharlie34/joeandcharlie15.mp3?_=1
15,Joe and Charlie,Joe and Charlie Speaker Tapes,We Agnostics - Part 2,joe-and-charlie.jpg,https://media.silkworth.net/mp3/joecharlie34/joeandcharlie16.mp3?_=1
16,Joe and Charlie,Joe and Charlie Speaker Tapes,How it Works - Part 1,joe-and-charlie.jpg,https://media.silkworth.net/mp3/joecharlie34/joeandcharlie17.mp3?_=1
17,Joe and Charlie,Joe and Charlie Speaker Tapes,How it Works - Part 2,joe-and-charlie.jpg,https://media.silkworth.net/mp3/joecharlie34/joeandcharlie18.mp3?_=1
18,Joe and Charlie,Joe and Charlie Speaker Tapes,The 3rd Step,joe-and-charlie.jpg,https://media.silkworth.net/mp3/joecharlie34/joeandcharlie19.mp3?_=1
19,Joe and Charlie,Joe and Charlie Speaker Tapes,The 4th Step - Part 1,joe-and-charlie.jpg,https://media.silkworth.net/mp3/joecharlie34/joeandcharlie20.mp3?_=1
20,Joe and Charlie,Joe and Charlie Speaker Tapes,The 4th Step - Part 2,joe-and-charlie.jpg,https://media.silkworth.net/mp3/joecharlie34/joeandcharlie21.mp3?_=1
21,Joe and Charlie,Joe and Charlie Speaker Tapes,The 4th Step - Part 3,joe-and-charlie.jpg,https://media.silkworth.net/mp3/joecharlie34/joeandcharlie22.mp3?_=1
22,Joe and Charlie,Joe and Charlie Speaker Tapes,Freedom from Bondage,joe-and-charlie.jpg,https://media.silkworth.net/mp3/joecharlie34/joeandcharlie23.mp3?_=1
23,Joe and Charlie,Joe and Charlie Speaker Tapes,The 4th Step - Part 4,joe-and-charlie.jpg,https://media.silkworth.net/mp3/joecharlie34/joeandcharlie24.mp3?_=1
24,Joe and Charlie,Joe and Charlie Speaker Tapes,The 4th Step - List of Fears,joe-and-charlie.jpg,https://media.silkworth.net/mp3/joecharlie34/joeandcharlie25.mp3?_=1
25,Joe and Charlie,Joe and Charlie Speaker Tapes,The 4th Step - Sex List,joe-and-charlie.jpg,https://media.silkworth.net/mp3/joecharlie34/joeandcharlie26.mp3?_=1
26,Joe and Charlie,Joe and Charlie Speaker Tapes,The 4th Step - List of Harms,joe-and-charlie.jpg,https://media.silkworth.net/mp3/joecharlie34/joeandcharlie27.mp3?_=1
27,Joe and Charlie,Joe and Charlie Speaker Tapes,The 5th Step,joe-and-charlie.jpg,https://media.silkworth.net/mp3/joecharlie34/joeandcharlie28.mp3?_=1
28,Joe and Charlie,Joe and Charlie Speaker Tapes,The 6th and 7th Step,joe-and-charlie.jpg,https://media.silkworth.net/mp3/joecharlie34/joeandcharlie29.mp3?_=1
29,Joe and Charlie,Joe and Charlie Speaker Tapes,The 8th Step - Part 1,joe-and-charlie.jpg,https://media.silkworth.net/mp3/joecharlie34/joeandcharlie30.mp3?_=1
30,Joe and Charlie,Joe and Charlie Speaker Tapes,The 8th and 9th Step,joe-and-charlie.jpg,https://media.silkworth.net/mp3/joecharlie34/joeandcharlie31.mp3?_=1
31,Joe and Charlie,Joe and Charlie Speaker Tapes,The 10th Step,joe-and-charlie.jpg,https://media.silkworth.net/mp3/joecharlie34/joeandcharlie32.mp3?_=1
32,Joe and Charlie,Joe and Charlie Speaker Tapes,The 11th Step,joe-and-charlie.jpg,https://media.silkworth.net/mp3/joecharlie34/joeandcharlie33.mp3?_=1
33,Joe and Charlie,Joe and Charlie Speaker Tapes,The 12th Step,joe-and-charlie.jpg,https://media.silkworth.net/mp3/joecharlie34/joeandcharlie34.mp3?_=1
