Id,Artist,Album,Title,Image,Url
17,Great Audio Shares,Great Audio Shares,tom-b-jr-emotionalsobriety,no-image.jpg,"https://pleasanthillaa.com/wp-content/uploads/2020/04/75_best_audio/Tom%20B.%20Jr.%20from%20Charlotte,%20NC%20speaking%20on%20the%20topic%20of%20Emotional%20Sobriety.mp3"
18,Great Audio Shares,Great Audio Shares,CD6 Your Own Little World,no-image.jpg,https://pleasanthillaa.com/wp-content/uploads/2020/04/75_best_audio/6-01%20CD6%20Your%20Own%20Little%20World%201.mp3
19,Great Audio Shares,Great Audio Shares,The Next Step - Emotional Sobriety CD03,no-image.jpg,https://pleasanthillaa.com/wp-content/uploads/2020/04/75_best_audio/NextStepCD03.mp3
20,Great Audio Shares,Great Audio Shares,2014-04-11_astrid-h_grenada-hills,no-image.jpg,https://pleasanthillaa.com/wp-content/uploads/2020/04/75_best_audio/2014-04-11_astrid-h_grenada-hills%201.mp3
21,Great Audio Shares,Great Audio Shares,"Keith L. (Wilmington, NC) - Spiritual Gifts",no-image.jpg,"https://pleasanthillaa.com/wp-content/uploads/2020/04/75_best_audio/Keith%20L.%20(Wilmington,%20NC)%20-%20Spiritual%20Gifts.mp3"
22,Great Audio Shares,Great Audio Shares,Russell S. Step 6 at The Saturday Night Sobriety Grp - Faking it,no-image.jpg,https://pleasanthillaa.com/wp-content/uploads/2020/04/75_best_audio/Russell_S._Step_6_at_The_Saturday_Night_Sobriety_Grp___Faking_it.mp3
23,Great Audio Shares,Great Audio Shares,They can't arrest you for driving while fat - Step 2 - 12 Step House - Russell S,no-image.jpg,"https://pleasanthillaa.com/wp-content/uploads/2020/04/75_best_audio/They_can_t_arrest_you_for_driving_while_fat_-_Step_2%20,%20Twelve%20Step%20House%20August%2031.%202010.mp3"
24,Great Audio Shares,Great Audio Shares,peter-m-chris-r-spiritualexperience,no-image.jpg,https://pleasanthillaa.com/wp-content/uploads/2020/04/75_best_audio/3-04%20peter-m-chris-r-spiritualexperience%201.mp3
25,Great Audio Shares,Great Audio Shares,Chapter 06 - Into Action,no-image.jpg,https://pleasanthillaa.com/wp-content/uploads/2020/04/75_best_audio/07%20-%20Chapter%2006%20-%20Into%20Action.mp3
26,Great Audio Shares,Great Audio Shares,"Dr. Paul Ohlinger,4th. Annual (1)",no-image.jpg,"https://pleasanthillaa.com/wp-content/uploads/2020/04/75_best_audio/Dr.%20Paul%20Ohlinger%20,4th.%20Annual%20(1).mp3"
27,Great Audio Shares,Great Audio Shares,Chapter 11 - A Vision For You,no-image.jpg,https://pleasanthillaa.com/wp-content/uploads/2020/04/75_best_audio/12%20-%20Chapter%2011%20-%20A%20Vision%20For%20You.mp3
28,Great Audio Shares,Great Audio Shares,"Ken D (AA) of La Mesa, CA",no-image.jpg,https://pleasanthillaa.com/wp-content/uploads/2020/04/75_best_audio/KenDevanney%20(AA)ofLaMesaCA-2011%20Tx%20State%20AA%20Conv%20(1).mp3
29,Great Audio Shares,Great Audio Shares,"CD 1, Dead Men Talking",no-image.jpg,"https://pleasanthillaa.com/wp-content/uploads/2020/04/75_best_audio/CD%201%20,%20Dead%20Men%20Talking.mp3"
30,Great Audio Shares,Great Audio Shares,fr-joe-martin,no-image.jpg,https://pleasanthillaa.com/wp-content/uploads/2020/04/75_best_audio/Fr.%20Joe%20Martin%20Chalk%20Talk.mp3
31,Great Audio Shares,Great Audio Shares,"Lila R. (Santa Monica, CA) - '33rd International Womens Conference'; Chicago, IL; 1997",no-image.jpg,https://pleasanthillaa.com/wp-content/uploads/2020/04/75_best_audio/Lila%20R.mp3
32,Great Audio Shares,Great Audio Shares,Russell S. at the Chabad - Step Six - Utterly,no-image.jpg,https://pleasanthillaa.com/wp-content/uploads/2020/04/75_best_audio/Russell_S._at_the_Chabad___Step_Six___Utterly.mp3
33,Great Audio Shares,Great Audio Shares,CD1 Back To The Bacis of Awakening,no-image.jpg,https://pleasanthillaa.com/wp-content/uploads/2020/04/75_best_audio/1-01%20CD1%20Back%20To%20The%20Bacis%20of%20Awakening%201.mp3
34,Great Audio Shares,Great Audio Shares,The Next Step - Emotional Sobriety CD02,no-image.jpg,https://pleasanthillaa.com/wp-content/uploads/2020/04/75_best_audio/NextStepCD02.mp3
35,Great Audio Shares,Great Audio Shares,"Blind Dave A. Steps 1,2,3 @ Brazos Conf 2008",no-image.jpg,"https://pleasanthillaa.com/wp-content/uploads/2020/04/75_best_audio/blinddave-Steps%201,2%20and%203%20,.mp3"
36,Great Audio Shares,Great Audio Shares,Archway toi Freedom & Fellwoship of sufferers - step7 at the 12 step house - Russell S,no-image.jpg,https://pleasanthillaa.com/wp-content/uploads/2020/04/75_best_audio/Archway_toi_Freedom_Fellwoship_of_sufferers_-_step_7_12_step_house_Russell_S.mp3
37,Great Audio Shares,Great Audio Shares,Clint1998 02-00 Dublin CA 1966,no-image.jpg,https://pleasanthillaa.com/wp-content/uploads/2020/04/75_best_audio/Clint1998%2002-00%20Dublin%20CA%201966.mp3
38,Great Audio Shares,Great Audio Shares,"Don Coyes (Native American) Bluff City, Memphis TN. 10-12-97",no-image.jpg,"https://pleasanthillaa.com/wp-content/uploads/2020/04/75_best_audio/Don%20Coyes%20(Native%20American)%20Bluff%20City,%20Memphis%20TN.%2010-12-97.mp3"
39,Great Audio Shares,Great Audio Shares,Earl H-CTBWTS-Steps 01-02,no-image.jpg,https://pleasanthillaa.com/wp-content/uploads/2020/04/75_best_audio/Earl%20H-CTBWTS-Steps%2001-02.mp3
